id,frame_of_reference_category,gold_answers,predicted_answer,correct
FRCLTEXT002133_front,external intrinsic,front,front,True
FRCLTEXT002133_left,external intrinsic,left,left,True
FRCLTEXT002133_back,external intrinsic,back,back,True
FRCLTEXT002133_right,external intrinsic,right,right,True
FRCLTEXT002134_front,external intrinsic,front,front,True
FRCLTEXT002134_left,external intrinsic,left,left,True
FRCLTEXT002134_back,external intrinsic,back,back,True
FRCLTEXT002134_right,external intrinsic,right,right,True
FRCLTEXT002135_front,external relative,right,right,True
FRCLTEXT002135_left,external relative,right,right,True
FRCLTEXT002135_back,external relative,right,right,True
FRCLTEXT002135_right,external relative,right,right,True
FRCLTEXT002136_front,external relative,left,left,True
FRCLTEXT002136_left,external relative,left,left,True
FRCLTEXT002136_back,external relative,left,left,True
FRCLTEXT002136_right,external relative,left,left,True
FRCLTEXT002137_front,external intrinsic,back,back,True
FRCLTEXT002137_left,external intrinsic,right,right,True
FRCLTEXT002137_back,external intrinsic,front,front,True
FRCLTEXT002137_right,external intrinsic,left,left,True
FRCLTEXT002138_front,external relative,front,front,True
FRCLTEXT002138_left,external relative,front,front,True
FRCLTEXT002138_back,external relative,front,front,True
FRCLTEXT002138_right,external relative,front,front,True
FRCLTEXT002139_front,external relative,front,front,True
FRCLTEXT002139_left,external relative,front,front,True
FRCLTEXT002139_back,external relative,front,front,True
FRCLTEXT002139_right,external relative,front,front,True
FRCLTEXT002140,external relative,front,front,True
FRCLTEXT002141_front,external relative,front,front,True
FRCLTEXT002141_left,external relative,front,front,True
FRCLTEXT002141_back,external relative,front,front,True
FRCLTEXT002141_right,external relative,front,front,True
FRCLTEXT002142,external relative,right,right,True
FRCLTEXT002143_front,internal relative,left,left,True
FRCLTEXT002143_left,internal relative,left,left,True
FRCLTEXT002143_back,internal relative,left,left,True
FRCLTEXT002143_right,internal relative,left,left,True
FRCLTEXT002144_front,external intrinsic,back,front,False
FRCLTEXT002144_left,external intrinsic,right,right,True
FRCLTEXT002144_back,external intrinsic,front,front,True
FRCLTEXT002144_right,external intrinsic,left,left,True
FRCLTEXT002145_front,external relative,front,front,True
FRCLTEXT002145_left,external relative,front,front,True
FRCLTEXT002145_back,external relative,front,front,True
FRCLTEXT002145_right,external relative,front,front,True
FRCLTEXT002146,internal relative,right,right,True
FRCLTEXT002147_front,external intrinsic,right,right,True
FRCLTEXT002147_left,external intrinsic,front,front,True
FRCLTEXT002147_back,external intrinsic,left,left,True
FRCLTEXT002147_right,external intrinsic,back,back,True
FRCLTEXT002148_front,external relative,left,left,True
FRCLTEXT002148_left,external relative,left,left,True
FRCLTEXT002148_back,external relative,left,left,True
FRCLTEXT002148_right,external relative,left,left,True
FRCLTEXT002149_front,external relative,front,front,True
FRCLTEXT002149_left,external relative,front,front,True
FRCLTEXT002149_back,external relative,front,front,True
FRCLTEXT002149_right,external relative,front,front,True
FRCLTEXT002150,external relative,back,back,True
FRCLTEXT002151_front,external intrinsic,right,right,True
FRCLTEXT002151_left,external intrinsic,front,front,True
FRCLTEXT002151_back,external intrinsic,left,left,True
FRCLTEXT002151_right,external intrinsic,back,back,True
FRCLTEXT002152,external relative,back,back,True
FRCLTEXT002153_front,internal intrinsic,left,left,True
FRCLTEXT002153_left,internal intrinsic,back,back,True
FRCLTEXT002153_back,internal intrinsic,right,right,True
FRCLTEXT002153_right,internal intrinsic,front,front,True
FRCLTEXT002154_front,external intrinsic,front,front,True
FRCLTEXT002154_left,external intrinsic,left,left,True
FRCLTEXT002154_back,external intrinsic,back,back,True
FRCLTEXT002154_right,external intrinsic,right,right,True
FRCLTEXT002155,internal relative,back,back,True
FRCLTEXT002156,external relative,right,right,True
FRCLTEXT002157_front,external relative,left,front,False
FRCLTEXT002157_left,external relative,left,left,True
FRCLTEXT002157_back,external relative,left,left,True
FRCLTEXT002157_right,external relative,left,left,True
FRCLTEXT002158_front,external relative,left,left,True
FRCLTEXT002158_left,external relative,left,front,False
FRCLTEXT002158_back,external relative,left,left,True
FRCLTEXT002158_right,external relative,left,left,True
FRCLTEXT002159,external relative,left,left,True
FRCLTEXT002160,external relative,back,back,True
FRCLTEXT002161,external relative,right,right,True
FRCLTEXT002162,internal relative,right,right,True
FRCLTEXT002163,external relative,right,right,True
FRCLTEXT002164_front,external relative,left,left,True
FRCLTEXT002164_left,external relative,left,left,True
FRCLTEXT002164_back,external relative,left,left,True
FRCLTEXT002164_right,external relative,left,front,False
FRCLTEXT002165,internal relative,left,left,True
FRCLTEXT002166,external relative,right,right,True
FRCLTEXT002167_front,external intrinsic,right,right,True
FRCLTEXT002167_left,external intrinsic,front,front,True
FRCLTEXT002167_back,external intrinsic,left,left,True
FRCLTEXT002167_right,external intrinsic,back,back,True
FRCLTEXT002168_front,external relative,back,back,True
FRCLTEXT002168_left,external relative,back,back,True
FRCLTEXT002168_back,external relative,back,back,True
FRCLTEXT002168_right,external relative,back,right,False
FRCLTEXT002169,external relative,back,back,True
FRCLTEXT002170_front,external intrinsic,right,right,True
FRCLTEXT002170_left,external intrinsic,front,front,True
FRCLTEXT002170_back,external intrinsic,left,left,True
FRCLTEXT002170_right,external intrinsic,back,back,True
FRCLTEXT002171,external relative,front,front,True
FRCLTEXT002172_front,external relative,left,right,False
FRCLTEXT002172_left,external relative,left,left,True
FRCLTEXT002172_back,external relative,left,left,True
FRCLTEXT002172_right,external relative,left,left,True
FRCLTEXT002173_front,external relative,left,left,True
FRCLTEXT002173_left,external relative,left,left,True
FRCLTEXT002173_back,external relative,left,left,True
FRCLTEXT002173_right,external relative,left,left,True
FRCLTEXT002174_front,external intrinsic,front,front,True
FRCLTEXT002174_left,external intrinsic,left,left,True
FRCLTEXT002174_back,external intrinsic,back,back,True
FRCLTEXT002174_right,external intrinsic,right,right,True
FRCLTEXT002175_front,external intrinsic,left,left,True
FRCLTEXT002175_left,external intrinsic,back,back,True
FRCLTEXT002175_back,external intrinsic,right,right,True
FRCLTEXT002175_right,external intrinsic,front,front,True
FRCLTEXT002176_front,external intrinsic,right,right,True
FRCLTEXT002176_left,external intrinsic,front,front,True
FRCLTEXT002176_back,external intrinsic,left,left,True
FRCLTEXT002176_right,external intrinsic,back,back,True
FRCLTEXT002177_front,external relative,right,right,True
FRCLTEXT002177_left,external relative,right,right,True
FRCLTEXT002177_back,external relative,right,right,True
FRCLTEXT002177_right,external relative,right,right,True
FRCLTEXT002178_front,external relative,right,right,True
FRCLTEXT002178_left,external relative,right,right,True
FRCLTEXT002178_back,external relative,right,right,True
FRCLTEXT002178_right,external relative,right,right,True
FRCLTEXT002179_front,external relative,left,left,True
FRCLTEXT002179_left,external relative,left,left,True
FRCLTEXT002179_back,external relative,left,left,True
FRCLTEXT002179_right,external relative,left,left,True
FRCLTEXT002180,internal relative,left,left,True
FRCLTEXT002181_front,external intrinsic,left,left,True
FRCLTEXT002181_left,external intrinsic,back,back,True
FRCLTEXT002181_back,external intrinsic,right,right,True
FRCLTEXT002181_right,external intrinsic,front,front,True
FRCLTEXT002182_front,external intrinsic,left,left,True
FRCLTEXT002182_left,external intrinsic,back,back,True
FRCLTEXT002182_back,external intrinsic,right,back,False
FRCLTEXT002182_right,external intrinsic,front,front,True
FRCLTEXT002183_front,external intrinsic,front,front,True
FRCLTEXT002183_left,external intrinsic,left,left,True
FRCLTEXT002183_back,external intrinsic,back,back,True
FRCLTEXT002183_right,external intrinsic,right,right,True
FRCLTEXT002184,external relative,back,back,True
FRCLTEXT002185_front,external intrinsic,back,back,True
FRCLTEXT002185_left,external intrinsic,right,right,True
FRCLTEXT002185_back,external intrinsic,front,front,True
FRCLTEXT002185_right,external intrinsic,left,left,True
FRCLTEXT002186_front,external relative,front,front,True
FRCLTEXT002186_left,external relative,front,front,True
FRCLTEXT002186_back,external relative,front,front,True
FRCLTEXT002186_right,external relative,front,front,True
FRCLTEXT002187_front,external intrinsic,right,right,True
FRCLTEXT002187_left,external intrinsic,front,front,True
FRCLTEXT002187_back,external intrinsic,left,left,True
FRCLTEXT002187_right,external intrinsic,back,back,True
FRCLTEXT002188_front,external intrinsic,right,right,True
FRCLTEXT002188_left,external intrinsic,front,front,True
FRCLTEXT002188_back,external intrinsic,left,left,True
FRCLTEXT002188_right,external intrinsic,back,back,True
FRCLTEXT002189_front,external relative,front,front,True
FRCLTEXT002189_left,external relative,front,front,True
FRCLTEXT002189_back,external relative,front,front,True
FRCLTEXT002189_right,external relative,front,front,True
FRCLTEXT002190_front,external intrinsic,right,right,True
FRCLTEXT002190_left,external intrinsic,front,front,True
FRCLTEXT002190_back,external intrinsic,left,left,True
FRCLTEXT002190_right,external intrinsic,back,back,True
FRCLTEXT002191,external relative,right,right,True
FRCLTEXT002192_front,external intrinsic,right,back,False
FRCLTEXT002192_left,external intrinsic,front,front,True
FRCLTEXT002192_back,external intrinsic,left,left,True
FRCLTEXT002192_right,external intrinsic,back,back,True
FRCLTEXT002193_front,external intrinsic,front,front,True
FRCLTEXT002193_left,external intrinsic,left,left,True
FRCLTEXT002193_back,external intrinsic,back,front,False
FRCLTEXT002193_right,external intrinsic,right,right,True
FRCLTEXT002194,external relative,right,right,True
FRCLTEXT002195_front,external intrinsic,right,right,True
FRCLTEXT002195_left,external intrinsic,front,front,True
FRCLTEXT002195_back,external intrinsic,left,left,True
FRCLTEXT002195_right,external intrinsic,back,back,True
FRCLTEXT002196,external relative,front,front,True
FRCLTEXT002197,internal relative,right,right,True
FRCLTEXT002198,external relative,left,left,True
FRCLTEXT002199_front,external intrinsic,left,left,True
FRCLTEXT002199_left,external intrinsic,back,back,True
FRCLTEXT002199_back,external intrinsic,right,right,True
FRCLTEXT002199_right,external intrinsic,front,front,True
FRCLTEXT002200,external relative,right,right,True
FRCLTEXT002201,internal relative,left,left,True
FRCLTEXT002202_front,external relative,front,front,True
FRCLTEXT002202_left,external relative,front,right,False
FRCLTEXT002202_back,external relative,front,front,True
FRCLTEXT002202_right,external relative,front,front,True
FRCLTEXT002203,external relative,right,right,True
FRCLTEXT002204,external relative,right,right,True
FRCLTEXT002205_front,external relative,left,left,True
FRCLTEXT002205_left,external relative,left,left,True
FRCLTEXT002205_back,external relative,left,left,True
FRCLTEXT002205_right,external relative,left,left,True
FRCLTEXT002206_front,external relative,right,right,True
FRCLTEXT002206_left,external relative,right,right,True
FRCLTEXT002206_back,external relative,right,right,True
FRCLTEXT002206_right,external relative,right,right,True
FRCLTEXT002207_front,external intrinsic,left,left,True
FRCLTEXT002207_left,external intrinsic,back,back,True
FRCLTEXT002207_back,external intrinsic,right,right,True
FRCLTEXT002207_right,external intrinsic,front,front,True
FRCLTEXT002208_front,external intrinsic,back,back,True
FRCLTEXT002208_left,external intrinsic,right,right,True
FRCLTEXT002208_back,external intrinsic,front,front,True
FRCLTEXT002208_right,external intrinsic,left,front,False
FRCLTEXT002209,internal relative,left,left,True
FRCLTEXT002210,external relative,back,back,True
FRCLTEXT002211_front,external relative,left,left,True
FRCLTEXT002211_left,external relative,left,left,True
FRCLTEXT002211_back,external relative,left,left,True
FRCLTEXT002211_right,external relative,left,left,True
FRCLTEXT002212_front,external relative,right,right,True
FRCLTEXT002212_left,external relative,right,right,True
FRCLTEXT002212_back,external relative,right,right,True
FRCLTEXT002212_right,external relative,right,right,True
FRCLTEXT002213_front,external intrinsic,front,front,True
FRCLTEXT002213_left,external intrinsic,left,left,True
FRCLTEXT002213_back,external intrinsic,back,back,True
FRCLTEXT002213_right,external intrinsic,right,right,True
FRCLTEXT002214_front,external relative,front,front,True
FRCLTEXT002214_left,external relative,front,front,True
FRCLTEXT002214_back,external relative,front,front,True
FRCLTEXT002214_right,external relative,front,front,True
FRCLTEXT002215,external relative,back,back,True
FRCLTEXT002216_front,external relative,front,front,True
FRCLTEXT002216_left,external relative,front,right,False
FRCLTEXT002216_back,external relative,front,front,True
FRCLTEXT002216_right,external relative,front,front,True
FRCLTEXT002217,external relative,back,back,True
FRCLTEXT002218_front,external intrinsic,left,left,True
FRCLTEXT002218_left,external intrinsic,back,back,True
FRCLTEXT002218_back,external intrinsic,right,right,True
FRCLTEXT002218_right,external intrinsic,front,front,True
FRCLTEXT002219,external relative,back,back,True
FRCLTEXT002220_front,external intrinsic,back,front,False
FRCLTEXT002220_left,external intrinsic,right,right,True
FRCLTEXT002220_back,external intrinsic,front,front,True
FRCLTEXT002220_right,external intrinsic,left,left,True
FRCLTEXT002221,external relative,left,left,True
FRCLTEXT002222,external relative,left,left,True
FRCLTEXT002223,external relative,left,left,True
FRCLTEXT002224_front,external intrinsic,left,left,True
FRCLTEXT002224_left,external intrinsic,back,back,True
FRCLTEXT002224_back,external intrinsic,right,right,True
FRCLTEXT002224_right,external intrinsic,front,front,True
FRCLTEXT002225_front,external intrinsic,front,front,True
FRCLTEXT002225_left,external intrinsic,left,left,True
FRCLTEXT002225_back,external intrinsic,back,back,True
FRCLTEXT002225_right,external intrinsic,right,right,True
FRCLTEXT002226_front,external intrinsic,front,front,True
FRCLTEXT002226_left,external intrinsic,left,left,True
FRCLTEXT002226_back,external intrinsic,back,back,True
FRCLTEXT002226_right,external intrinsic,right,right,True
FRCLTEXT002227_front,external intrinsic,front,front,True
FRCLTEXT002227_left,external intrinsic,left,left,True
FRCLTEXT002227_back,external intrinsic,back,back,True
FRCLTEXT002227_right,external intrinsic,right,front,False
FRCLTEXT002228_front,external intrinsic,right,front,False
FRCLTEXT002228_left,external intrinsic,front,front,True
FRCLTEXT002228_back,external intrinsic,left,left,True
FRCLTEXT002228_right,external intrinsic,back,back,True
FRCLTEXT002229,internal relative,right,right,True
FRCLTEXT002230,external relative,right,right,True
FRCLTEXT002231,external relative,back,back,True
FRCLTEXT002232_front,external relative,front,front,True
FRCLTEXT002232_left,external relative,front,front,True
FRCLTEXT002232_back,external relative,front,front,True
FRCLTEXT002232_right,external relative,front,front,True
FRCLTEXT002233,external relative,back,back,True
FRCLTEXT002234_front,external intrinsic,front,front,True
FRCLTEXT002234_left,external intrinsic,left,back,False
FRCLTEXT002234_back,external intrinsic,back,front,False
FRCLTEXT002234_right,external intrinsic,right,right,True
FRCLTEXT002235_front,external intrinsic,right,right,True
FRCLTEXT002235_left,external intrinsic,front,front,True
FRCLTEXT002235_back,external intrinsic,left,left,True
FRCLTEXT002235_right,external intrinsic,back,back,True
FRCLTEXT002236_front,external relative,front,front,True
FRCLTEXT002236_left,external relative,front,front,True
FRCLTEXT002236_back,external relative,front,front,True
FRCLTEXT002236_right,external relative,front,front,True
FRCLTEXT002237_front,external relative,left,left,True
FRCLTEXT002237_left,external relative,left,left,True
FRCLTEXT002237_back,external relative,left,left,True
FRCLTEXT002237_right,external relative,left,left,True
FRCLTEXT002238,external relative,back,back,True
FRCLTEXT002239_front,external intrinsic,front,front,True
FRCLTEXT002239_left,external intrinsic,left,left,True
FRCLTEXT002239_back,external intrinsic,back,back,True
FRCLTEXT002239_right,external intrinsic,right,right,True
FRCLTEXT002240,external relative,front,front,True
FRCLTEXT002241_front,external intrinsic,left,left,True
FRCLTEXT002241_left,external intrinsic,back,back,True
FRCLTEXT002241_back,external intrinsic,right,right,True
FRCLTEXT002241_right,external intrinsic,front,front,True
FRCLTEXT002242_front,external relative,left,left,True
FRCLTEXT002242_left,external relative,left,left,True
FRCLTEXT002242_back,external relative,left,left,True
FRCLTEXT002242_right,external relative,left,left,True
FRCLTEXT002243_front,external relative,back,front,False
FRCLTEXT002243_left,external relative,back,back,True
FRCLTEXT002243_back,external relative,back,back,True
FRCLTEXT002243_right,external relative,back,back,True
FRCLTEXT002244_front,external relative,left,left,True
FRCLTEXT002244_left,external relative,left,left,True
FRCLTEXT002244_back,external relative,left,left,True
FRCLTEXT002244_right,external relative,left,left,True
FRCLTEXT002245_front,external relative,right,right,True
FRCLTEXT002245_left,external relative,right,right,True
FRCLTEXT002245_back,external relative,right,right,True
FRCLTEXT002245_right,external relative,right,right,True
FRCLTEXT002246_front,external intrinsic,front,front,True
FRCLTEXT002246_left,external intrinsic,left,left,True
FRCLTEXT002246_back,external intrinsic,back,back,True
FRCLTEXT002246_right,external intrinsic,right,right,True
FRCLTEXT002247,internal relative,front,front,True
FRCLTEXT002248,external relative,left,left,True
FRCLTEXT002249,external relative,back,front,False
FRCLTEXT002250,external relative,right,right,True
FRCLTEXT002251_front,internal relative,back,back,True
FRCLTEXT002251_left,internal relative,back,back,True
FRCLTEXT002251_back,internal relative,back,back,True
FRCLTEXT002251_right,internal relative,back,front,False
FRCLTEXT002252_front,external intrinsic,back,back,True
FRCLTEXT002252_left,external intrinsic,right,right,True
FRCLTEXT002252_back,external intrinsic,front,front,True
FRCLTEXT002252_right,external intrinsic,left,back,False
FRCLTEXT002253,external relative,back,back,True
FRCLTEXT002254_front,external intrinsic,left,left,True
FRCLTEXT002254_left,external intrinsic,back,back,True
FRCLTEXT002254_back,external intrinsic,right,right,True
FRCLTEXT002254_right,external intrinsic,front,front,True
FRCLTEXT002255_front,external relative,left,left,True
FRCLTEXT002255_left,external relative,left,left,True
FRCLTEXT002255_back,external relative,left,left,True
FRCLTEXT002255_right,external relative,left,left,True
FRCLTEXT002256_front,external intrinsic,right,right,True
FRCLTEXT002256_left,external intrinsic,front,front,True
FRCLTEXT002256_back,external intrinsic,left,left,True
FRCLTEXT002256_right,external intrinsic,back,back,True
FRCLTEXT002257,external relative,back,back,True
FRCLTEXT002258,external relative,left,left,True
FRCLTEXT002259_front,external relative,front,front,True
FRCLTEXT002259_left,external relative,front,front,True
FRCLTEXT002259_back,external relative,front,front,True
FRCLTEXT002259_right,external relative,front,front,True
FRCLTEXT002260_front,external intrinsic,right,right,True
FRCLTEXT002260_left,external intrinsic,front,front,True
FRCLTEXT002260_back,external intrinsic,left,left,True
FRCLTEXT002260_right,external intrinsic,back,back,True
FRCLTEXT002261_front,external intrinsic,back,back,True
FRCLTEXT002261_left,external intrinsic,right,right,True
FRCLTEXT002261_back,external intrinsic,front,back,False
FRCLTEXT002261_right,external intrinsic,left,left,True
FRCLTEXT002262_front,external relative,front,front,True
FRCLTEXT002262_left,external relative,front,front,True
FRCLTEXT002262_back,external relative,front,front,True
FRCLTEXT002262_right,external relative,front,front,True
FRCLTEXT002263_front,external intrinsic,back,back,True
FRCLTEXT002263_left,external intrinsic,right,right,True
FRCLTEXT002263_back,external intrinsic,front,front,True
FRCLTEXT002263_right,external intrinsic,left,left,True
FRCLTEXT002264_front,external relative,left,left,True
FRCLTEXT002264_left,external relative,left,left,True
FRCLTEXT002264_back,external relative,left,left,True
FRCLTEXT002264_right,external relative,left,left,True
FRCLTEXT002265_front,external intrinsic,right,right,True
FRCLTEXT002265_left,external intrinsic,front,front,True
FRCLTEXT002265_back,external intrinsic,left,back,False
FRCLTEXT002265_right,external intrinsic,back,back,True
FRCLTEXT002266_front,internal relative,front,front,True
FRCLTEXT002266_left,internal relative,front,front,True
FRCLTEXT002266_back,internal relative,front,back,False
FRCLTEXT002266_right,internal relative,front,front,True
FRCLTEXT002267_front,external relative,right,right,True
FRCLTEXT002267_left,external relative,right,right,True
FRCLTEXT002267_back,external relative,right,right,True
FRCLTEXT002267_right,external relative,right,right,True
FRCLTEXT002268_front,external intrinsic,back,back,True
FRCLTEXT002268_left,external intrinsic,right,right,True
FRCLTEXT002268_back,external intrinsic,front,front,True
FRCLTEXT002268_right,external intrinsic,left,left,True
FRCLTEXT002269_front,internal intrinsic,back,back,True
FRCLTEXT002269_left,internal intrinsic,right,right,True
FRCLTEXT002269_back,internal intrinsic,front,front,True
FRCLTEXT002269_right,internal intrinsic,left,left,True
FRCLTEXT002270_front,external intrinsic,front,front,True
FRCLTEXT002270_left,external intrinsic,left,front,False
FRCLTEXT002270_back,external intrinsic,back,back,True
FRCLTEXT002270_right,external intrinsic,right,right,True
FRCLTEXT002271_front,external intrinsic,front,front,True
FRCLTEXT002271_left,external intrinsic,left,left,True
FRCLTEXT002271_back,external intrinsic,back,back,True
FRCLTEXT002271_right,external intrinsic,right,front,False
FRCLTEXT002272_front,internal relative,left,left,True
FRCLTEXT002272_left,internal relative,left,left,True
FRCLTEXT002272_back,internal relative,left,left,True
FRCLTEXT002272_right,internal relative,left,left,True
FRCLTEXT002273_front,external intrinsic,left,back,False
FRCLTEXT002273_left,external intrinsic,back,front,False
FRCLTEXT002273_back,external intrinsic,right,right,True
FRCLTEXT002273_right,external intrinsic,front,front,True
FRCLTEXT002274_front,external intrinsic,left,left,True
FRCLTEXT002274_left,external intrinsic,back,back,True
FRCLTEXT002274_back,external intrinsic,right,right,True
FRCLTEXT002274_right,external intrinsic,front,front,True
FRCLTEXT002275_front,external intrinsic,back,back,True
FRCLTEXT002275_left,external intrinsic,right,right,True
FRCLTEXT002275_back,external intrinsic,front,front,True
FRCLTEXT002275_right,external intrinsic,left,left,True
FRCLTEXT002276_front,external relative,left,left,True
FRCLTEXT002276_left,external relative,left,left,True
FRCLTEXT002276_back,external relative,left,left,True
FRCLTEXT002276_right,external relative,left,left,True
FRCLTEXT002277_front,external intrinsic,left,left,True
FRCLTEXT002277_left,external intrinsic,back,back,True
FRCLTEXT002277_back,external intrinsic,right,right,True
FRCLTEXT002277_right,external intrinsic,front,front,True
FRCLTEXT002278_front,external relative,back,back,True
FRCLTEXT002278_left,external relative,back,back,True
FRCLTEXT002278_back,external relative,back,back,True
FRCLTEXT002278_right,external relative,back,back,True
FRCLTEXT002279_front,external relative,left,left,True
FRCLTEXT002279_left,external relative,left,left,True
FRCLTEXT002279_back,external relative,left,left,True
FRCLTEXT002279_right,external relative,left,left,True
FRCLTEXT002280_front,external intrinsic,front,front,True
FRCLTEXT002280_left,external intrinsic,left,left,True
FRCLTEXT002280_back,external intrinsic,back,back,True
FRCLTEXT002280_right,external intrinsic,right,right,True
FRCLTEXT002281_front,external intrinsic,front,front,True
FRCLTEXT002281_left,external intrinsic,left,left,True
FRCLTEXT002281_back,external intrinsic,back,back,True
FRCLTEXT002281_right,external intrinsic,right,right,True
FRCLTEXT002282_front,external relative,right,right,True
FRCLTEXT002282_left,external relative,right,right,True
FRCLTEXT002282_back,external relative,right,right,True
FRCLTEXT002282_right,external relative,right,right,True
FRCLTEXT002283_front,external intrinsic,left,left,True
FRCLTEXT002283_left,external intrinsic,back,back,True
FRCLTEXT002283_back,external intrinsic,right,right,True
FRCLTEXT002283_right,external intrinsic,front,front,True
FRCLTEXT002284,external relative,right,right,True
FRCLTEXT002285_front,external relative,right,right,True
FRCLTEXT002285_left,external relative,right,right,True
FRCLTEXT002285_back,external relative,right,right,True
FRCLTEXT002285_right,external relative,right,right,True
FRCLTEXT002286_front,external intrinsic,front,front,True
FRCLTEXT002286_left,external intrinsic,left,left,True
FRCLTEXT002286_back,external intrinsic,back,back,True
FRCLTEXT002286_right,external intrinsic,right,right,True
FRCLTEXT002287_front,external relative,front,front,True
FRCLTEXT002287_left,external relative,front,front,True
FRCLTEXT002287_back,external relative,front,front,True
FRCLTEXT002287_right,external relative,front,front,True
FRCLTEXT002288_front,external intrinsic,left,back,False
FRCLTEXT002288_left,external intrinsic,back,back,True
FRCLTEXT002288_back,external intrinsic,right,right,True
FRCLTEXT002288_right,external intrinsic,front,front,True
FRCLTEXT002289_front,external relative,right,right,True
FRCLTEXT002289_left,external relative,right,right,True
FRCLTEXT002289_back,external relative,right,right,True
FRCLTEXT002289_right,external relative,right,right,True
FRCLTEXT002290_front,external intrinsic,right,right,True
FRCLTEXT002290_left,external intrinsic,front,front,True
FRCLTEXT002290_back,external intrinsic,left,left,True
FRCLTEXT002290_right,external intrinsic,back,back,True
FRCLTEXT002291,external relative,left,left,True
FRCLTEXT002292_front,external intrinsic,right,right,True
FRCLTEXT002292_left,external intrinsic,front,front,True
FRCLTEXT002292_back,external intrinsic,left,left,True
FRCLTEXT002292_right,external intrinsic,back,back,True
FRCLTEXT002293_front,external intrinsic,left,left,True
FRCLTEXT002293_left,external intrinsic,back,back,True
FRCLTEXT002293_back,external intrinsic,right,right,True
FRCLTEXT002293_right,external intrinsic,front,back,False
FRCLTEXT002294,external relative,left,left,True
FRCLTEXT002295,external relative,left,left,True
FRCLTEXT002296_front,external relative,left,left,True
FRCLTEXT002296_left,external relative,left,left,True
FRCLTEXT002296_back,external relative,left,left,True
FRCLTEXT002296_right,external relative,left,left,True
FRCLTEXT002297_front,external intrinsic,left,left,True
FRCLTEXT002297_left,external intrinsic,back,back,True
FRCLTEXT002297_back,external intrinsic,right,right,True
FRCLTEXT002297_right,external intrinsic,front,front,True
FRCLTEXT002298_front,external relative,right,right,True
FRCLTEXT002298_left,external relative,right,right,True
FRCLTEXT002298_back,external relative,right,right,True
FRCLTEXT002298_right,external relative,right,right,True
FRCLTEXT002299_front,external intrinsic,left,back,False
FRCLTEXT002299_left,external intrinsic,back,back,True
FRCLTEXT002299_back,external intrinsic,right,right,True
FRCLTEXT002299_right,external intrinsic,front,front,True
FRCLTEXT002300_front,external relative,back,back,True
FRCLTEXT002300_left,external relative,back,front,False
FRCLTEXT002300_back,external relative,back,back,True
FRCLTEXT002300_right,external relative,back,back,True
FRCLTEXT002301_front,external relative,right,right,True
FRCLTEXT002301_left,external relative,right,right,True
FRCLTEXT002301_back,external relative,right,right,True
FRCLTEXT002301_right,external relative,right,right,True
FRCLTEXT002302,external relative,back,back,True
FRCLTEXT002303_front,external intrinsic,front,front,True
FRCLTEXT002303_left,external intrinsic,left,left,True
FRCLTEXT002303_back,external intrinsic,back,back,True
FRCLTEXT002303_right,external intrinsic,right,right,True
FRCLTEXT002304_front,external relative,right,right,True
FRCLTEXT002304_left,external relative,right,right,True
FRCLTEXT002304_back,external relative,right,right,True
FRCLTEXT002304_right,external relative,right,right,True
FRCLTEXT002305_front,external relative,front,front,True
FRCLTEXT002305_left,external relative,front,front,True
FRCLTEXT002305_back,external relative,front,front,True
FRCLTEXT002305_right,external relative,front,front,True
FRCLTEXT002306_front,internal intrinsic,back,back,True
FRCLTEXT002306_left,internal intrinsic,right,right,True
FRCLTEXT002306_back,internal intrinsic,front,front,True
FRCLTEXT002306_right,internal intrinsic,left,left,True
FRCLTEXT002307,external relative,back,back,True
FRCLTEXT002308_front,external intrinsic,back,back,True
FRCLTEXT002308_left,external intrinsic,right,right,True
FRCLTEXT002308_back,external intrinsic,front,front,True
FRCLTEXT002308_right,external intrinsic,left,left,True
FRCLTEXT002309_front,external relative,right,right,True
FRCLTEXT002309_left,external relative,right,right,True
FRCLTEXT002309_back,external relative,right,right,True
FRCLTEXT002309_right,external relative,right,right,True
FRCLTEXT002310_front,external relative,back,back,True
FRCLTEXT002310_left,external relative,back,back,True
FRCLTEXT002310_back,external relative,back,back,True
FRCLTEXT002310_right,external relative,back,back,True
FRCLTEXT002311_front,external relative,front,front,True
FRCLTEXT002311_left,external relative,front,front,True
FRCLTEXT002311_back,external relative,front,front,True
FRCLTEXT002311_right,external relative,front,front,True
FRCLTEXT002312_front,external relative,left,left,True
FRCLTEXT002312_left,external relative,left,left,True
FRCLTEXT002312_back,external relative,left,left,True
FRCLTEXT002312_right,external relative,left,left,True
FRCLTEXT002313_front,external relative,back,front,False
FRCLTEXT002313_left,external relative,back,front,False
FRCLTEXT002313_back,external relative,back,back,True
FRCLTEXT002313_right,external relative,back,right,False
FRCLTEXT002314,external relative,back,back,True
FRCLTEXT002315_front,internal intrinsic,front,front,True
FRCLTEXT002315_left,internal intrinsic,left,left,True
FRCLTEXT002315_back,internal intrinsic,back,back,True
FRCLTEXT002315_right,internal intrinsic,right,front,False
FRCLTEXT002316_front,external relative,front,front,True
FRCLTEXT002316_left,external relative,front,front,True
FRCLTEXT002316_back,external relative,front,front,True
FRCLTEXT002316_right,external relative,front,front,True
FRCLTEXT002317_front,external intrinsic,back,back,True
FRCLTEXT002317_left,external intrinsic,right,right,True
FRCLTEXT002317_back,external intrinsic,front,front,True
